Sweep Start (s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, 
0.0747, -75.3479, -75.40894, -75.19531, -75.10376, -75.46997, -75.53101, -75.59204, -75.40894, -75.59204, -75.50049, -75.53101, -75.37842, -75.56152, -75.31738, -75.3479, -75.28687, -75.31738, -75.37842, -75.40894, -75.28687, 
0.0748, -75.53101, -75.40894, -75.43945, -75.3479, -75.40894, -75.3479, -75.62256, -75.68359, -75.19531, -75.3479, -75.62256, -75.59204, -75.50049, -75.22583, -75.04272, -75.46997, -75.04272, -75.10376, -75.40894, -75.40894, 
0.0749, -75.22583, -75.40894, -75.59204, -75.19531, -75.46997, -75.28687, -75.50049, -75.68359, -75.62256, -75.31738, -75.13428, -75.43945, -75.53101, -75.25635, -75.13428, -75.22583, -75.28687, -75.25635, -75.25635, -75.53101, 
0.075, -75.50049, -75.50049, -75.40894, -75.31738, -75.16479, -75.3479, -75.43945, -75.37842, -75.46997, -75.62256, -75.3479, -75.37842, -75.43945, -75.28687, -75.3479, -75.31738, -75.25635, -75.25635, -75.3479, -75.3479, 
0.0751, -75.68359, -75.28687, -75.37842, -75.10376, -75.50049, -75.43945, -75.62256, -75.59204, -75.68359, -75.56152, -75.3479, -75.43945, -75.10376, -75.31738, -75.22583, -75.43945, -75.22583, -75.22583, -75.50049, -75.56152, 
0.0752, -75.43945, -75.3479, -75.40894, -75.28687, -75.3479, -75.68359, -75.37842, -75.37842, -75.50049, -75.74463, -75.19531, -75.40894, -75.53101, -75.19531, -75.19531, -75.13428, -75.37842, -75.07324, -75.40894, -75.43945, 
0.0753, -75.43945, -75.28687, -75.43945, -74.89014, -75.62256, -75.19531, -75.74463, -75.65308, -75.59204, -75.53101, -75.50049, -75.40894, -75.43945, -75.50049, -75.10376, -75.10376, -75.19531, -75.25635, -75.19531, -75.68359, 
0.0754, -75.65308, -75.43945, -75.65308, -75.04272, -75.16479, -75.53101, -75.53101, -75.71411, -75.43945, -75.46997, -75.22583, -75.25635, -75.43945, -75.31738, -75.22583, -75.31738, -75.37842, -75.04272, -74.95117, -75.25635, 
0.0755, -75.40894, -75.56152, -75.62256, -75.25635, -75.31738, -75.10376, -75.68359, -75.68359, -75.56152, -75.25635, -75.22583, -75.31738, -75.28687, -75.3479, -75.01221, -75.19531, -75.31738, -75.28687, -74.95117, -74.98169, 
0.0756, -75.28687, -75.50049, -75.37842, -75.3479, -75.43945, -75.31738, -75.37842, -75.74463, -75.59204, -75.22583, -75.43945, -75.10376, -75.59204, -75.19531, -75.25635, -74.89014, -75.37842, -75.50049, -75.53101, -75.04272, 
0.0757, -75.56152, -75.22583, -75.43945, -75.31738, -75.40894, -75.62256, -75.37842, -75.56152, -75.37842, -75.46997, -75.22583, -75.28687, -75.3479, -75.40894, -75.04272, -75.25635, -75.04272, -75.28687, -75.50049, -75.53101, 
0.0758, -75.46997, -75.25635, -75.28687, -75.59204, -75.43945, -75.40894, -75.59204, -75.40894, -75.50049, -75.50049, -75.56152, -75.16479, -75.62256, -75.37842, -75.07324, -75.22583, -75.22583, -75.22583, -75.10376, -75.46997, 
0.0759, -75.31738, -75.28687, -75.43945, -75.37842, -75.59204, -75.43945, -75.56152, -75.28687, -75.40894, -75.59204, -75.31738, -75.62256, -75.3479, -75.62256, -75.16479, -75.28687, -75.16479, -75.10376, -75.28687, -75.28687, 
0.076, -75.74463, -75.40894, -75.50049, -75.04272, -75.37842, -75.62256, -75.74463, -75.3479, -75.50049, -75.43945, -75.28687, -75.40894, -75.53101, -75.3479, -75.31738, -75.22583, -75.19531, -75.19531, -75.25635, -75.31738, 
0.0761, -75.37842, -75.40894, -75.37842, -75.31738, -75.16479, -75.46997, -75.65308, -75.46997, -75.65308, -75.46997, -75.25635, -75.59204, -75.37842, -75.53101, -75.22583, -75.19531, -75.10376, -75.10376, -75.25635, -75.07324, 
0.0762, -75.25635, -75.28687, -75.56152, -75.3479, -75.40894, -75.16479, -75.89722, -75.68359, -75.62256, -75.37842, -75.50049, -75.50049, -75.40894, -75.40894, -75.04272, -74.95117, -75.3479, -75.22583, -75.22583, -75.13428, 
0.0763, -75.46997, -75.62256, -75.59204, -75.19531, -75.50049, -75.28687, -75.46997, -75.68359, -75.22583, -75.50049, -75.40894, -75.3479, -75.50049, -75.25635, -75.37842, -75.04272, -75.01221, -75.16479, -75.13428, -75.43945, 
0.0764, -75.53101, -75.43945, -75.77515, -75.56152, -75.40894, -75.40894, -75.43945, -75.74463, -75.62256, -75.25635, -75.46997, -75.50049, -75.22583, -75.53101, -75.19531, -75.13428, -75.22583, -75.22583, -75.37842, -75.40894, 
0.0765, -75.31738, -75.3479, -75.37842, -75.56152, -75.46997, -75.25635, -75.62256, -75.8667, -75.80566, -75.68359, -75.07324, -75.46997, -75.40894, -75.50049, -75.3479, -75.04272, -75.40894, -75.07324, -75.25635, -75.43945, 
0.0766, -75.53101, -75.37842, -75.62256, -75.50049, -75.43945, -75.68359, -75.3479, -75.71411, -75.65308, -75.71411, -75.3479, -75.25635, -75.25635, -75.46997, -75.43945, -75.43945, -75.01221, -75.3479, -75.22583, -75.50049, 
0.0767, -75.77515, -75.59204, -75.53101, -75.25635, -75.37842, -75.53101, -75.74463, -75.46997, -75.43945, -75.59204, -75.40894, -75.43945, -75.25635, -75.25635, -75.01221, -75.40894, -75.25635, -74.98169, -75.37842, -75.19531, 
0.0768, -75.59204, -75.37842, -75.56152, -75.16479, -75.40894, -75.59204, -75.68359, -75.37842, -75.59204, -75.25635, -75.22583, -75.50049, -75.25635, -75.3479, -75.22583, -75.22583, -75.28687, -75.25635, -75.22583, -75.3479, 
0.0769, -75.3479, -75.50049, -75.56152, -75.50049, -75.53101, -75.50049, -75.80566, -75.65308, -75.50049, -75.43945, -75.04272, -75.50049, -75.43945, -75.10376, -75.31738, -75.07324, -75.16479, -75.22583, -75.25635, -75.40894, 
0.077, -75.59204, -75.22583, -75.40894, -75.31738, -75.56152, -75.53101, -75.25635, -75.77515, -75.56152, -75.40894, -75.40894, -75.19531, -75.10376, -75.13428, -75.19531, -75.43945, -75.46997, -75.19531, -75.16479, -75.3479, 
0.0771, -75.68359, -75.43945, -75.16479, -75.53101, -75.40894, -75.56152, -75.43945, -75.46997, -75.56152, -75.43945, -75.37842, -75.3479, -75.16479, -75.50049, -75.22583, -75.10376, -75.46997, -75.13428, -75.22583, -75.28687, 
0.0772, -75.56152, -75.56152, -75.31738, -75.46997, -75.40894, -75.50049, -75.71411, -75.65308, -75.37842, -75.50049, -75.50049, -75.10376, -75.16479, -75.46997, -75.53101, -75.19531, -75.13428, -75.28687, -75.37842, -75.53101, 
0.0773, -75.56152, -75.59204, -75.56152, -75.43945, -75.46997, -75.71411, -75.68359, -75.65308, -75.50049, -75.53101, -75.40894, -75.50049, -75.01221, -75.40894, -75.53101, -75.31738, -75.46997, -75.10376, -75.40894, -75.50049, 
0.0774, -75.25635, -75.68359, -75.53101, -75.37842, -75.50049, -75.77515, -75.77515, -75.89722, -75.65308, -75.53101, -75.28687, -75.46997, -75.10376, -75.40894, -75.19531, -75.50049, -75.25635, -75.31738, -75.25635, -75.37842, 
0.0775, -75.53101, -75.56152, -75.46997, -75.3479, -75.43945, -75.53101, -75.80566, -75.74463, -75.71411, -75.31738, -75.37842, -75.46997, -75.19531, -75.07324, -75.43945, -75.13428, -75.13428, -75.25635, -75.43945, -75.46997, 
0.0776, -75.53101, -75.62256, -75.40894, -75.16479, -75.65308, -75.56152, -75.46997, -75.80566, -75.46997, -75.74463, -75.50049, -75.68359, -75.10376, -75.56152, -75.22583, -75.40894, -75.07324, -75.10376, -75.28687, -75.50049, 
0.0777, -75.56152, -75.65308, -75.56152, -75.46997, -75.50049, -75.71411, -75.46997, -75.53101, -75.68359, -75.56152, -75.68359, -75.50049, -75.50049, -75.19531, -75.50049, -75.10376, -75.28687, -74.98169, -75.01221, -75.3479, 
0.0778, -75.3479, -75.80566, -75.68359, -75.3479, -75.62256, -75.59204, -75.59204, -75.53101, -75.43945, -75.40894, -75.28687, -75.68359, -75.28687, -75.46997, -74.95117, -75.3479, -75.16479, -75.25635, -75.31738, -75.22583, 
0.0779, -75.16479, -75.65308, -75.83618, -75.50049, -75.37842, -75.71411, -75.71411, -75.62256, -75.46997, -75.46997, -75.59204, -75.37842, -75.50049, -75.10376, -75.50049, -75.13428, -75.19531, -75.04272, -75.19531, -75.46997, 
0.078, -75.56152, -75.40894, -75.71411, -75.62256, -75.50049, -75.46997, -75.65308, -75.74463, -75.83618, -75.46997, -75.53101, -75.37842, -75.31738, -75.13428, -75.13428, -75.22583, -75.13428, -75.46997, -75.37842, -75.28687, 
0.0781, -75.62256, -75.53101, -75.25635, -75.13428, -75.56152, -75.62256, -75.3479, -75.59204, -75.71411, -75.59204, -75.25635, -75.40894, -75.28687, -75.25635, -75.07324, -75.07324, -75.31738, -75.28687, -75.28687, -75.31738, 
0.0782, -75.53101, -75.50049, -75.59204, -75.46997, -75.40894, -75.77515, -75.71411, -75.62256, -75.37842, -75.68359, -75.50049, -75.37842, -75.46997, -75.16479, -75.3479, -75.28687, -75.01221, -75.43945, -75.22583, -75.01221, 
0.0783, -75.50049, -75.65308, -75.68359, -75.56152, -75.71411, -75.43945, -75.62256, -75.59204, -75.68359, -75.3479, -75.31738, -75.62256, -75.40894, -75.13428, -75.01221, -75.46997, -75.19531, -75.31738, -75.13428, -75.59204, 
0.0784, -75.59204, -75.37842, -75.74463, -75.71411, -75.53101, -75.68359, -75.53101, -75.65308, -75.3479, -75.50049, -75.28687, -75.43945, -75.43945, -75.31738, -75.31738, -75.3479, -75.43945, -75.04272, -75.22583, -75.31738, 
0.0785, -75.59204, -75.43945, -75.59204, -75.62256, -75.62256, -75.40894, -75.59204, -75.77515, -75.89722, -75.40894, -75.68359, -75.59204, -75.37842, -75.31738, -75.28687, -75.19531, -75.22583, -75.01221, -74.95117, -75.46997, 
0.0786, -75.40894, -75.56152, -75.56152, -75.59204, -75.56152, -75.71411, -75.59204, -75.74463, -75.89722, -75.56152, -75.46997, -75.53101, -75.56152, -75.43945, -75.37842, -75.40894, -74.92065, -75.10376, -75.04272, -75.19531, 
0.0787, -75.59204, -75.3479, -75.50049, -75.50049, -75.56152, -75.71411, -75.56152, -75.50049, -75.65308, -75.50049, -75.59204, -75.40894, -75.59204, -75.3479, -75.25635, -75.25635, -75.37842, -75.10376, -75.10376, -75.16479, 
0.0788, -75.83618, -75.50049, -75.56152, -75.56152, -75.43945, -75.77515, -75.62256, -75.59204, -75.80566, -75.25635, -75.62256, -75.50049, -75.37842, -75.43945, -75.40894, -75.37842, -75.16479, -75.25635, -75.16479, -75.56152, 
0.0789, -75.50049, -75.59204, -75.65308, -75.62256, -75.62256, -75.50049, -75.77515, -75.59204, -75.68359, -75.56152, -75.25635, -75.53101, -75.40894, -75.3479, -75.28687, -75.37842, -75.43945, -75.22583, -75.16479, -75.10376, 
0.079, -75.53101, -75.50049, -75.46997, -75.68359, -75.50049, -75.43945, -75.50049, -75.92773, -75.74463, -75.50049, -75.40894, -75.31738, -75.43945, -75.3479, -75.40894, -75.28687, -75.31738, -75.07324, -75.28687, -75.22583, 
0.0791, -75.68359, -75.22583, -75.62256, -75.53101, -75.71411, -75.62256, -75.62256, -75.59204, -75.53101, -75.71411, -75.16479, -75.53101, -75.28687, -75.16479, -75.22583, -75.25635, -75.22583, -75.22583, -75.40894, -75.31738, 
0.0792, -75.59204, -75.40894, -75.59204, -75.62256, -75.53101, -75.71411, -75.50049, -75.53101, -75.80566, -75.56152, -75.53101, -75.28687, -75.37842, -75.50049, -75.43945, -75.19531, -75.28687, -75.07324, -75.25635, -75.46997, 
0.0793, -75.68359, -75.46997, -75.65308, -75.3479, -75.80566, -75.65308, -75.74463, -75.53101, -75.59204, -75.50049, -75.53101, -75.43945, -75.28687, -75.19531, -75.37842, -75.46997, -75.19531, -75.22583, -74.89014, -75.56152, 
0.0794, -75.50049, -75.43945, -75.77515, -75.37842, -75.37842, -75.65308, -75.80566, -75.74463, -75.53101, -75.53101, -75.62256, -75.13428, -75.37842, -75.40894, -75.04272, -75.56152, -75.53101, -74.95117, -75.04272, -75.16479, 
0.0795, -75.80566, -75.43945, -75.68359, -75.50049, -75.40894, -75.59204, -75.83618, -75.83618, -75.71411, -75.71411, -75.50049, -75.71411, -75.22583, -75.31738, -75.22583, -75.19531, -75.31738, -75.46997, -75.25635, -75.10376, 
0.0796, -75.43945, -75.77515, -75.46997, -75.46997, -75.56152, -75.65308, -75.8667, -75.74463, -75.71411, -75.56152, -75.43945, -75.62256, -75.37842, -75.3479, -75.04272, -75.3479, -74.85962, -75.31738, -75.28687, -75.46997, 
0.0797, -75.50049, -75.28687, -75.68359, -75.59204, -75.56152, -75.74463, -75.68359, -75.65308, -75.59204, -75.77515, -75.43945, -75.71411, -75.31738, -75.40894, -75.25635, -75.04272, -75.22583, -75.07324, -75.31738, -75.43945, 
0.0798, -75.43945, -75.28687, -75.59204, -75.50049, -75.74463, -75.68359, -75.62256, -75.40894, -75.74463, -75.40894, -75.68359, -75.50049, -75.65308, -75.25635, -74.85962, -75.3479, -75.13428, -75.16479, -75.07324, -75.22583, 
0.0799, -75.59204, -75.16479, -75.3479, -75.77515, -75.71411, -75.83618, -75.8667, -75.56152, -75.62256, -75.74463, -75.3479, -75.50049, -75.3479, -75.43945, -75.3479, -75.04272, -75.28687, -75.13428, -75.13428, -75.28687, 
0.08, -75.68359, -75.65308, -75.59204, -75.46997, -75.83618, -75.8667, -75.65308, -75.80566, -75.74463, -75.68359, -75.71411, -75.68359, -75.43945, -75.3479, -75.50049, -75.22583, -75.19531, -75.13428, -75.22583, -75.16479, 
0.0801, -75.56152, -75.40894, -75.50049, -75.37842, -75.46997, -75.68359, -75.8667, -75.89722, -75.77515, -75.71411, -75.68359, -75.77515, -75.62256, -75.43945, -75.31738, -75.28687, -75.19531, -74.92065, -75.07324, -75.3479, 
0.0802, -75.80566, -75.22583, -75.53101, -75.53101, -75.80566, -75.71411, -75.95825, -75.46997, -75.83618, -75.59204, -75.62256, -75.59204, -75.31738, -75.37842, -75.46997, -75.3479, -75.22583, -75.37842, -75.40894, -74.92065, 
0.0803, -75.3479, -75.65308, -75.74463, -75.40894, -75.53101, -75.8667, -75.77515, -75.83618, -75.50049, -75.65308, -75.56152, -75.53101, -75.68359, -75.19531, -75.25635, -75.28687, -75.10376, -75.3479, -75.25635, -75.53101, 
0.0804, -75.62256, -75.40894, -75.83618, -75.74463, -75.31738, -75.77515, -75.92773, -75.98877, -75.71411, -75.40894, -75.56152, -75.68359, -75.37842, -75.40894, -75.31738, -75.46997, -75.16479, -75.16479, -75.01221, -75.37842, 
0.0805, -75.28687, -75.50049, -75.25635, -75.68359, -75.80566, -75.46997, -75.77515, -75.92773, -75.89722, -75.43945, -75.3479, -75.62256, -75.37842, -75.43945, -75.46997, -75.22583, -75.25635, -75.19531, -75.10376, -75.31738, 
0.0806, -75.53101, -75.43945, -75.40894, -75.56152, -75.53101, -75.77515, -75.77515, -75.56152, -75.65308, -75.65308, -75.3479, -75.25635, -75.40894, -75.22583, -75.53101, -75.53101, -75.28687, -75.07324, -74.95117, -75.19531, 
0.0807, -75.53101, -75.56152, -75.56152, -75.43945, -75.83618, -75.71411, -75.74463, -75.92773, -75.3479, -75.62256, -75.28687, -75.37842, -75.59204, -75.40894, -75.31738, -75.40894, -75.28687, -75.31738, -75.25635, -75.19531, 
0.0808, -75.77515, -75.46997, -75.80566, -75.40894, -75.56152, -76.0498, -75.74463, -75.68359, -75.8667, -75.59204, -75.53101, -75.65308, -75.19531, -75.46997, -75.43945, -75.46997, -75.10376, -75.19531, -75.3479, -75.31738, 
0.0809, -75.43945, -75.62256, -75.59204, -75.77515, -75.37842, -75.31738, -75.65308, -76.0498, -75.71411, -75.62256, -75.59204, -75.65308, -75.50049, -75.16479, -75.68359, -75.37842, -75.10376, -75.22583, -75.10376, -75.43945, 
0.081, -75.3479, -75.25635, -75.62256, -75.62256, -75.71411, -75.74463, -75.80566, -75.68359, -75.80566, -75.53101, -75.53101, -75.80566, -75.56152, -75.43945, -75.37842, -75.37842, -75.37842, -75.13428, -75.07324, -74.98169, 
0.0811, -75.3479, -75.40894, -75.50049, -75.71411, -75.50049, -75.62256, -75.65308, -75.43945, -75.83618, -75.80566, -75.25635, -75.62256, -75.62256, -75.62256, -75.59204, -75.37842, -75.43945, -75.22583, -75.22583, -75.3479, 
0.0812, -75.43945, -75.25635, -75.40894, -75.68359, -75.65308, -75.89722, -75.65308, -75.89722, -75.89722, -75.65308, -75.53101, -75.59204, -75.3479, -75.56152, -75.59204, -75.53101, -75.31738, -75.3479, -75.28687, -75.43945, 
0.0813, -75.46997, -75.43945, -75.59204, -75.3479, -75.62256, -75.74463, -75.92773, -75.77515, -75.77515, -75.56152, -75.43945, -75.65308, -75.37842, -75.25635, -75.53101, -75.62256, -75.50049, -75.31738, -75.25635, -75.16479, 
0.0814, -75.59204, -75.53101, -75.74463, -75.56152, -75.50049, -75.77515, -75.89722, -75.8667, -75.62256, -75.43945, -75.43945, -75.46997, -75.31738, -75.53101, -75.25635, -75.62256, -75.25635, -75.40894, -75.31738, -75.16479, 
0.0815, -75.74463, -75.62256, -75.59204, -75.62256, -75.40894, -75.71411, -75.95825, -75.77515, -75.89722, -75.68359, -75.68359, -75.31738, -75.37842, -75.3479, -75.46997, -75.10376, -75.43945, -75.31738, -75.28687, -75.46997, 
0.0816, -75.68359, -75.50049, -75.77515, -75.40894, -75.68359, -75.65308, -75.74463, -75.80566, -75.77515, -75.83618, -75.65308, -75.74463, -75.22583, -75.65308, -75.37842, -75.31738, -75.10376, -75.28687, -75.28687, -75.43945, 
0.0817, -75.68359, -75.46997, -75.56152, -75.65308, -75.68359, -75.68359, -75.65308, -75.65308, -75.89722, -75.74463, -75.56152, -75.53101, -75.46997, -75.25635, -75.65308, -75.28687, -75.3479, -75.40894, -75.16479, -75.37842, 
0.0818, -75.3479, -75.59204, -75.50049, -75.40894, -75.68359, -75.59204, -75.65308, -75.50049, -75.62256, -75.3479, -75.53101, -75.71411, -75.3479, -75.40894, -75.3479, -75.53101, -75.31738, -75.28687, -75.43945, -75.43945, 
0.0819, -75.59204, -75.40894, -75.77515, -75.65308, -75.50049, -75.65308, -75.89722, -75.59204, -75.65308, -75.80566, -75.46997, -75.77515, -75.43945, -75.37842, -75.62256, -75.31738, -75.37842, -75.22583, -74.98169, -75.62256, 
0.082, -75.37842, -75.40894, -75.71411, -75.65308, -75.40894, -75.53101, -75.77515, -75.92773, -75.8667, -75.56152, -75.77515, -75.56152, -75.71411, -75.37842, -75.62256, -75.43945, -75.28687, -75.13428, -75.22583, -75.28687, 
0.0821, -75.59204, -75.31738, -75.28687, -75.59204, -75.65308, -75.62256, -75.62256, -75.68359, -75.62256, -75.77515, -75.68359, -75.89722, -75.62256, -75.68359, -75.53101, -75.50049, -75.50049, -75.65308, -75.13428, -75.16479, 
0.0822, -75.46997, -75.65308, -75.83618, -75.25635, -75.31738, -75.74463, -75.68359, -75.83618, -75.68359, -75.62256, -75.65308, -75.71411, -75.50049, -75.56152, -75.37842, -75.40894, -75.56152, -75.37842, -75.40894, -75.22583, 
0.0823, -75.50049, -75.50049, -75.56152, -75.59204, -75.37842, -75.40894, -75.74463, -75.68359, -75.83618, -75.80566, -75.46997, -75.80566, -75.71411, -75.46997, -75.46997, -75.59204, -75.3479, -75.3479, -75.28687, -75.43945, 
0.0824, -75.28687, -75.50049, -75.56152, -75.56152, -75.50049, -75.83618, -75.65308, -75.50049, -75.56152, -75.89722, -75.43945, -75.59204, -75.62256, -75.50049, -75.46997, -75.43945, -75.46997, -75.25635, -75.3479, -75.37842, 
0.0825, -75.59204, -75.19531, -75.59204, -75.43945, -75.65308, -75.89722, -75.92773, -75.71411, -75.59204, -75.53101, -75.89722, -75.74463, -75.43945, -75.56152, -75.62256, -75.25635, -75.40894, -75.13428, -75.07324, -75.50049, 
0.0826, -75.43945, -75.62256, -75.56152, -75.71411, -75.65308, -75.80566, -75.8667, -75.74463, -75.59204, -75.80566, -75.53101, -75.8667, -75.77515, -75.56152, -75.31738, -75.25635, -75.22583, -75.43945, -74.92065, -75.04272, 
0.0827, -75.59204, -75.19531, -75.50049, -75.62256, -75.74463, -75.8667, -75.77515, -75.65308, -75.89722, -75.74463, -75.77515, -75.50049, -75.62256, -75.56152, -75.40894, -75.31738, -75.25635, -75.37842, -75.19531, -75.3479, 
0.0828, -75.59204, -75.59204, -75.62256, -75.68359, -75.56152, -75.68359, -75.8667, -75.83618, -75.62256, -75.65308, -75.53101, -75.95825, -75.59204, -75.71411, -75.50049, -75.56152, -75.40894, -75.37842, -75.19531, -75.62256, 
0.0829, -75.16479, -75.43945, -75.53101, -75.43945, -75.53101, -75.80566, -75.77515, -75.89722, -75.95825, -75.40894, -75.74463, -75.92773, -75.80566, -75.71411, -75.43945, -75.50049, -75.50049, -75.28687, -74.95117, -75.43945, 
0.083, -75.56152, -75.50049, -75.62256, -75.50049, -75.56152, -75.83618, -75.8667, -75.74463, -75.77515, -75.65308, -75.31738, -75.65308, -75.68359, -75.53101, -75.59204, -75.19531, -75.31738, -75.53101, -75.25635, -75.22583, 
0.0831, -75.53101, -75.19531, -75.65308, -75.46997, -75.74463, -75.50049, -75.46997, -75.83618, -75.89722, -75.62256, -75.68359, -75.62256, -75.53101, -75.71411, -75.56152, -75.50049, -75.13428, -75.31738, -75.40894, -75.3479, 
0.0832, -75.50049, -75.53101, -75.50049, -75.59204, -75.53101, -75.89722, -75.89722, -75.71411, -75.8667, -75.74463, -75.40894, -75.50049, -75.65308, -75.25635, -75.53101, -75.25635, -75.25635, -74.92065, -75.37842, -75.65308, 
0.0833, -75.59204, -75.43945, -75.62256, -75.3479, -75.65308, -75.77515, -75.98877, -75.53101, -75.65308, -75.71411, -75.74463, -75.46997, -75.62256, -75.56152, -75.31738, -75.53101, -75.31738, -75.19531, -75.10376, -75.59204, 
0.0834, -75.62256, -75.3479, -75.62256, -75.46997, -75.25635, -75.68359, -75.77515, -75.8667, -75.68359, -75.46997, -75.53101, -75.50049, -75.68359, -75.50049, -75.3479, -75.43945, -75.40894, -75.22583, -75.01221, -75.13428, 
0.0835, -75.37842, -75.46997, -75.77515, -75.71411, -75.43945, -75.65308, -75.8667, -75.89722, -75.46997, -75.62256, -75.46997, -75.50049, -75.53101, -75.68359, -75.25635, -75.53101, -75.50049, -75.62256, -74.98169, -75.22583, 
